"p","a","b","x"
-0.16999999999999993,-2,0,-1.91104335791443
-0.16999999999999993,-2,0,-0.08895664208557008
-0.16999999999999993,-2,0,0
-0.16999999999999993,2,0,0
-0.16999999999999993,2,0,0.08895664208557008
-0.16999999999999993,2,0,1.91104335791443
-0.16999999999999993,0,0,0
-0.15999999999999992,-2,-0.1,-1.9441589503703063
-0.15999999999999992,2,-0.1,-0.18058037682957034
-0.15999999999999992,2,-0.1,0.2934447399126948
-0.15999999999999992,2,-0.1,1.8871356369168755
-0.15999999999999992,0,-0.1,-0.3521237057617977
-0.15999999999999992,-2,0.1,-1.8871356369168755
-0.15999999999999992,-2,0.1,-0.2934447399126948
-0.15999999999999992,-2,0.1,0.18058037682957034
-0.15999999999999992,2,0.1,1.9441589503703063
-0.15999999999999992,0,0.1,0.3521237057617977
-0.15999999999999992,-2,0,-1.916515138991168
-0.15999999999999992,-2,0,-0.08348486100883196
-0.15999999999999992,-2,0,0
-0.15999999999999992,2,0,0
-0.15999999999999992,2,0,0.08348486100883196
-0.15999999999999992,2,0,1.916515138991168
-0.15999999999999992,0,0,0
-0.1499999999999999,-2,-0.1,-1.9493675209949959
-0.1499999999999999,2,-0.1,-0.18243274733559622
-0.1499999999999999,2,-0.1,0.2895892956638838
-0.1499999999999999,2,-0.1,1.8928434516717125
-0.1499999999999999,0,-0.1,-0.3587794970684788
-0.1499999999999999,-2,0.1,-1.8928434516717125
-0.1499999999999999,-2,0.1,-0.2895892956638838
-0.1499999999999999,-2,0.1,0.18243274733559622
-0.1499999999999999,2,0.1,1.9493675209949959
-0.1499999999999999,0,0.1,0.3587794970684788
-0.1499999999999999,-2,0,-1.9219544457292888
-0.1499999999999999,-2,0,-0.07804555427071122
-0.1499999999999999,-2,0,0
-0.1499999999999999,2,0,0
-0.1499999999999999,2,0,0.07804555427071122
-0.1499999999999999,2,0,1.9219544457292888
-0.1499999999999999,0,0,0
-0.1399999999999999,-2,-0.1,-1.9545484339249772
-0.1399999999999999,2,-0.1,-0.1843051024708803
-0.1399999999999999,2,-0.1,0.2857912057881782
-0.1399999999999999,2,-0.1,1.8985138966827022
-0.1399999999999999,0,-0.1,-0.3655051104767827
-0.1399999999999999,-2,0.1,-1.8985138966827022
-0.1399999999999999,-2,0.1,-0.2857912057881782
-0.1399999999999999,-2,0.1,0.1843051024708803
-0.1399999999999999,2,0.1,1.9545484339249772
-0.1399999999999999,0,0.1,0.3655051104767827
-0.1399999999999999,-2,0,-1.9273618495495706
-0.1399999999999999,-2,0,-0.07263815045042957
-0.1399999999999999,-2,0,0
-0.1399999999999999,2,0,0
-0.1399999999999999,2,0,0.07263815045042957
-0.1399999999999999,2,0,1.9273618495495706
-0.1399999999999999,0,0,0
-0.1299999999999999,-2,-0.1,-1.9597021221949844
-0.1299999999999999,2,-0.1,-0.1861974295915329
-0.1299999999999999,2,-0.1,0.28204972840924936
-0.1299999999999999,2,-0.1,1.9041477011822836
-0.1299999999999999,0,-0.1,-0.37229543057825754
-0.1299999999999999,-2,0.1,-1.9041477011822836
-0.1299999999999999,-2,0.1,-0.28204972840924936
-0.1299999999999999,-2,0.1,0.1861974295915329
-0.1299999999999999,2,0.1,1.9597021221949844
-0.1299999999999999,0,0.1,0.37229543057825754
-0.1299999999999999,-2,0,-1.9327379053088816
-0.1299999999999999,-2,0,-0.06726209469111843
-0.1299999999999999,-2,0,0
-0.1299999999999999,2,0,0
-0.1299999999999999,2,0,0.06726209469111843
-0.1299999999999999,2,0,1.9327379053088816
-0.1299999999999999,0,0,0
-0.11999999999999988,-2,-0.1,-1.9648290076870558
-0.11999999999999988,2,-0.1,-0.1881097071867075
-0.11999999999999988,2,-0.1,0.27836413625013734
-0.11999999999999988,2,-0.1,1.90974557093657
-0.11999999999999988,0,-0.1,-0.37914527801480635
-0.11999999999999988,-2,0.1,-1.90974557093657
-0.11999999999999988,-2,0.1,-0.27836413625013734
-0.11999999999999988,-2,0.1,0.1881097071867075
-0.11999999999999988,2,0.1,1.9648290076870558
-0.11999999999999988,0,0.1,0.37914527801480635
-0.11999999999999988,-2,0,-1.938083151964686
-0.11999999999999988,-2,0,-0.061916848035314026
-0.11999999999999988,-2,0,0
-0.11999999999999988,2,0,0
-0.11999999999999988,2,0,0.061916848035314026
-0.11999999999999988,2,0,1.938083151964686
-0.11999999999999988,0,0,0
-0.10999999999999988,-2,-0.1,-1.9699295015280076
-0.10999999999999988,2,-0.1,-0.190041904821599
-0.10999999999999988,2,-0.1,0.27473371553140313
-0.10999999999999988,2,-0.1,1.915308189290196
-0.10999999999999988,0,-0.1,-0.38604944661035256
-0.10999999999999988,-2,0.1,-1.915308189290196
-0.10999999999999988,-2,0.1,-0.27473371553140313
-0.10999999999999988,-2,0.1,0.190041904821599
-0.10999999999999988,2,0.1,1.9699295015280076
-0.10999999999999988,0,0.1,0.38604944661035256
-0.10999999999999988,-2,0,-1.9433981132056604
-0.10999999999999988,-2,0,-0.05660188679433955
-0.10999999999999988,-2,0,0
-0.10999999999999988,2,0,0
-0.10999999999999988,2,0,0.05660188679433955
-0.10999999999999988,2,0,1.9433981132056604
-0.10999999999999988,0,0,0
-0.09999999999999987,-2,-0.1,-1.9750040044688926
-0.09999999999999987,2,-0.1,-0.19199398309687898
-0.09999999999999987,2,-0.1,0.2711577649448136
-0.09999999999999987,2,-0.1,1.9208362181520653
-0.09999999999999987,0,-0.1,-0.39300273897110527
-0.09999999999999987,-2,0.1,-1.9208362181520653
-0.09999999999999987,-2,0.1,-0.2711577649448136
-0.09999999999999987,-2,0.1,0.19199398309687898
-0.09999999999999987,2,0.1,1.9750040044688926
-0.09999999999999987,0,0.1,0.39300273897110527
-0.09999999999999987,-2,0,-1.948683298050514
-0.09999999999999987,-2,0,-0.051316701949486135
-0.09999999999999987,-2,0,0
-0.09999999999999987,2,0,0
-0.09999999999999987,2,0,0.051316701949486135
-0.09999999999999987,2,0,1.948683298050514
-0.09999999999999987,0,0,0
-0.08999999999999986,-2,-0.1,-1.9800529072474298
-0.08999999999999986,2,-0.1,-0.19396589362487748
-0.08999999999999986,2,-0.1,0.2676355946988327
-0.08999999999999986,2,-0.1,1.926330298926045
-0.08999999999999986,0,-0.1,-0.40000000000000013
-0.08999999999999986,-2,0.1,-1.926330298926045
-0.08999999999999986,-2,0.1,-0.2676355946988327
-0.08999999999999986,-2,0.1,0.19396589362487748
-0.08999999999999986,2,0.1,1.9800529072474298
-0.08999999999999986,0,0.1,0.40000000000000013
-0.08999999999999986,-2,0,-1.9539392014169457
-0.08999999999999986,-2,0,-0.04606079858305427
-0.08999999999999986,-2,0,0
-0.08999999999999986,2,0,0
-0.08999999999999986,2,0,0.04606079858305427
-0.08999999999999986,2,0,1.9539392014169457
-0.08999999999999986,0,0,0
-0.08000000000000007,-2,-0.1,-1.985076590934334
-0.08000000000000007,2,-0.1,-0.19595757902274868
-0.08000000000000007,2,-0.1,0.2641665256324429
-0.08000000000000007,2,-0.1,1.9317910533903055
-0.08000000000000007,0,-0.1,-0.40703614786888676
-0.08000000000000007,-2,0.1,-1.9317910533903055
-0.08000000000000007,-2,0.1,-0.2641665256324429
-0.08000000000000007,-2,0.1,0.19595757902274868
-0.08000000000000007,2,0.1,1.985076590934334
-0.08000000000000007,0,0.1,0.40703614786888676
-0.08000000000000007,-2,0,-1.9591663046625438
-0.08000000000000007,-2,0,-0.04083369533745613
-0.08000000000000007,-2,0,0
-0.08000000000000007,2,0,0
-0.08000000000000007,2,0,0.04083369533745613
-0.08000000000000007,2,0,1.9591663046625438
-0.08000000000000007,0,0,0
-0.07000000000000006,-2,-0.1,-1.9900754272644061
-0.07000000000000006,2,-0.1,-0.19796897292278903
-0.07000000000000006,2,-0.1,0.2607498883940438
-0.07000000000000006,2,-0.1,1.9372190845287451
-0.07000000000000006,0,-0.1,-0.41410620209663085
-0.07000000000000006,-2,0.1,-1.9372190845287451
-0.07000000000000006,-2,0.1,-0.2607498883940438
-0.07000000000000006,-2,0.1,0.19796897292278903
-0.07000000000000006,2,0.1,1.9900754272644061
-0.07000000000000006,0,0.1,0.41410620209663085
-0.07000000000000006,-2,0,-1.9643650760992954
-0.07000000000000006,-2,0,-0.03563492390070454
-0.07000000000000006,-2,0,0
-0.07000000000000006,2,0,0
-0.07000000000000006,2,0,0.03563492390070454
-0.07000000000000006,2,0,1.9643650760992954
-0.07000000000000006,0,0,0
-0.06000000000000005,-2,-0.1,-1.9950497789531958
-0.06000000000000005,2,-0.1,-0.2
-0.06000000000000005,2,-0.1,0.25738502268236413
-0.06000000000000005,2,-0.1,1.9426149773176358
-0.06000000000000005,0,-0.1,-0.4212053084870908
-0.06000000000000005,-2,0.1,-1.9426149773176358
-0.06000000000000005,-2,0.1,-0.25738502268236413
-0.06000000000000005,-2,0.1,0.2
-0.06000000000000005,2,0.1,1.9950497789531958
-0.06000000000000005,0,0.1,0.4212053084870908
-0.06000000000000005,-2,0,-1.9695359714832659
-0.06000000000000005,-2,0,-0.030464028516734225
-0.06000000000000005,-2,0,0
-0.06000000000000005,2,0,0
-0.06000000000000005,2,0,0.030464028516734225
-0.06000000000000005,2,0,1.9695359714832659
-0.06000000000000005,0,0,0
-0.050000000000000044,-2,-0.1,-2.
-0.050000000000000044,2,-0.1,-0.2020505760169153
-0.050000000000000044,2,-0.1,0.25407127654649564
-0.050000000000000044,2,-0.1,1.9479792994704197
-0.050000000000000044,0,-0.1,-0.4283287607831455
-0.050000000000000044,-2,0.1,-1.9479792994704197
-0.050000000000000044,-2,0.1,-0.25407127654649564
-0.050000000000000044,-2,0.1,0.2020505760169153
-0.050000000000000044,2,0.1,2.
-0.050000000000000044,0,0.1,0.4283287607831455
-0.050000000000000044,-2,0,-1.9746794344808964
-0.050000000000000044,-2,0,-0.02532056551910363
-0.050000000000000044,-2,0,0
-0.050000000000000044,2,0,0
-0.050000000000000044,2,0,0.02532056551910363
-0.050000000000000044,2,0,1.9746794344808964
-0.050000000000000044,0,0,0
-0.040000000000000036,-2,-0.1,-2.0049264359779078
-0.040000000000000036,2,-0.1,-0.20412060788563474
-0.040000000000000036,2,-0.1,0.2508080057422989
-0.040000000000000036,2,-0.1,1.9533126021433358
-0.040000000000000036,0,-0.1,-0.43547201898765214
-0.040000000000000036,-2,0.1,-1.9533126021433358
-0.040000000000000036,-2,0.1,-0.2508080057422989
-0.040000000000000036,-2,0.1,0.20412060788563474
-0.040000000000000036,2,0.1,2.0049264359779078
-0.040000000000000036,0,0.1,0.43547201898765214
-0.040000000000000036,-2,0,-1.9797958971132712
-0.040000000000000036,-2,0,-0.02020410288672878
-0.040000000000000036,-2,0,0
-0.040000000000000036,2,0,0
-0.040000000000000036,2,0,0.02020410288672878
-0.040000000000000036,2,0,1.9797958971132712
-0.040000000000000036,0,0,0
-0.030000000000000027,-2,-0.1,-2.0098294243115635
-0.030000000000000027,2,-0.1,-0.20620999374693302
-0.030000000000000027,2,-0.1,0.2475945731425605
-0.030000000000000027,2,-0.1,1.9586154206043724
-0.030000000000000027,0,-0.1,-0.442630724386484
-0.030000000000000027,-2,0.1,-1.9586154206043724
-0.030000000000000027,-2,0.1,-0.2475945731425605
-0.030000000000000027,-2,0.1,0.20620999374693302
-0.030000000000000027,2,0.1,2.0098294243115635
-0.030000000000000027,0,0.1,0.442630724386484
-0.030000000000000027,-2,0,-1.9848857801796105
-0.030000000000000027,-2,0,-0.015114219820389541
-0.030000000000000027,-2,0,0
-0.030000000000000027,2,0,0
-0.030000000000000027,2,0,0.015114219820389541
-0.030000000000000027,2,0,1.9848857801796105
-0.030000000000000027,0,0,0
-0.020000000000000018,-2,-0.1,-2.0147092945432767
-0.020000000000000018,2,-0.1,-0.20831862306623572
-0.020000000000000018,2,-0.1,0.2444303481983905
-0.020000000000000018,2,-0.1,1.9638882748678452
-0.020000000000000018,0,-0.1,-0.449800711380681
-0.020000000000000018,-2,0.1,-1.9638882748678452
-0.020000000000000018,-2,0.1,-0.2444303481983905
-0.020000000000000018,-2,0.1,0.20831862306623572
-0.020000000000000018,2,0.1,2.0147092945432767
-0.020000000000000018,0,0.1,0.449800711380681
-0.020000000000000018,-2,0,-1.9899494936611666
-0.020000000000000018,-2,0,-0.010050506338833476
-0.020000000000000018,-2,0,0
-0.020000000000000018,2,0,0
-0.020000000000000018,2,0,0.010050506338833476
-0.020000000000000018,2,0,1.9899494936611666
-0.020000000000000018,0,0,0
-0.010000000000000009,-2,-0.1,-2.019566368588071
-0.010000000000000009,2,-0.1,-0.2104463767461811
-0.010000000000000009,2,-0.1,0.24131470644944247
-0.010000000000000009,2,-0.1,1.9691316702967385
-0.010000000000000009,0,-0.1,-0.4569780162932653
-0.010000000000000009,-2,0.1,-1.9691316702967385
-0.010000000000000009,-2,0.1,-0.24131470644944247
-0.010000000000000009,-2,0.1,0.2104463767461811
-0.010000000000000009,2,0.1,2.019566368588071
-0.010000000000000009,0,0.1,0.4569780162932653
-0.010000000000000009,-2,0,-1.9949874371066199
-0.010000000000000009,-2,0,-0.00501256289338005
-0.010000000000000009,-2,0,0
-0.010000000000000009,2,0,0
-0.010000000000000009,2,0,0.00501256289338005
-0.010000000000000009,2,0,1.9949874371066199
-0.010000000000000009,0,0,0
0.,-2,-0.1,-2.0244009609782263
0.,2,-0.1,-0.21259312725541404
0.,2,-0.1,0.23824702908062345
0.,2,-0.1,1.9743460981747907
0.,0,-0.1,-0.4641588833612779
0.,-2,0.1,-1.9743460981747907
0.,-2,0.1,-0.23824702908062345
0.,-2,0.1,0.21259312725541404
0.,2,0.1,2.0244009609782263
0.,0,0.1,0.4641588833612779
0.,-2,0,-2.
0.,-2,0,0
0.,-2,0,0
0.,2,0,0
0.,2,0,0
0.,2,0,2.
0.,0,0,0
0.,0,0,0
0.,0,0,0
0.010000000000000231,-2,-0.1,-2.029213379097844
0.010000000000000231,2,-0.1,-0.21475873877318855
0.010000000000000231,2,-0.1,0.23522670252303207
0.010000000000000231,2,-0.1,1.9795320362501565
0.010000000000000231,0,-0.1,-0.47133976815560386
0.010000000000000231,-2,0.1,-1.9795320362501565
0.010000000000000231,-2,0.1,-0.23522670252303207
0.010000000000000231,-2,0.1,0.21475873877318855
0.010000000000000231,2,0.1,2.029213379097844
0.010000000000000231,0,0.1,0.47133976815560386
0.010000000000000231,-2,0,-2.004987562112089
0.010000000000000231,-2,0,0
0.010000000000000231,-2,0,0.004987562112089142
0.010000000000000231,2,0,-0.004987562112089142
0.010000000000000231,2,0,0
0.010000000000000231,2,0,2.004987562112089
0.010000000000000231,0,0,-0.10000000000000114
0.010000000000000231,0,0,0
0.010000000000000231,0,0,0.10000000000000114
0.020000000000000018,-2,-0.1,-2.0340039234079206
0.020000000000000018,2,-0.1,-0.2169430673492873
0.020000000000000018,2,-0.1,0.23225311809692673
0.020000000000000018,2,-0.1,1.9846899492523606
0.020000000000000018,0,-0.1,-0.4785173386912247
0.020000000000000018,-2,0.1,-1.9846899492523606
0.020000000000000018,-2,0.1,-0.23225311809692673
0.020000000000000018,-2,0.1,0.2169430673492873
0.020000000000000018,2,0.1,2.0340039234079206
0.020000000000000018,0,0.1,0.4785173386912247
0.020000000000000018,-2,0,-2.009950493836208
0.020000000000000018,-2,0,0
0.020000000000000018,-2,0,0.009950493836207804
0.020000000000000018,2,0,-0.009950493836207804
0.020000000000000018,2,0,0
0.020000000000000018,2,0,2.009950493836208
0.020000000000000018,0,0,-0.14142135623730956
0.020000000000000018,0,0,0
0.020000000000000018,0,0,0.14142135623730956
0.03000000000000025,-2,-0.1,-2.0387728876623994
0.03000000000000025,2,-0.1,-0.2191459610787045
0.03000000000000025,2,-0.1,0.22932567169457996
0.03000000000000025,2,-0.1,1.9898202893841246
0.03000000000000025,0,-0.1,-0.4856884745000637
0.03000000000000025,-2,0.1,-1.9898202893841246
0.03000000000000025,-2,0.1,-0.22932567169457996
0.03000000000000025,-2,0.1,0.2191459610787045
0.03000000000000025,2,0.1,2.0387728876623994
0.03000000000000025,0,0.1,0.4856884745000637
0.03000000000000025,-2,0,-2.014889156509222
0.03000000000000025,-2,0,0
0.03000000000000025,-2,0,0.01488915650922207
0.03000000000000025,2,0,-0.01488915650922207
0.03000000000000025,2,0,0
0.03000000000000025,2,0,2.014889156509222
0.03000000000000025,0,0,-0.17320508075688845
0.03000000000000025,0,0,0
0.03000000000000025,0,0,0.17320508075688845
0.040000000000000036,-2,-0.1,-2.043520559115637
0.040000000000000036,2,-0.1,-0.2213672602904746
0.040000000000000036,2,-0.1,0.22644376350092998
0.040000000000000036,2,-0.1,1.9949234967895446
0.040000000000000036,0,-0.1,-0.49285026393913633
0.040000000000000036,-2,0.1,-1.9949234967895446
0.040000000000000036,-2,0.1,-0.22644376350092998
0.040000000000000036,-2,0.1,0.2213672602904746
0.040000000000000036,2,0.1,2.043520559115637
0.040000000000000036,0,0.1,0.49285026393913633
0.040000000000000036,-2,0,-2.019803902718557
0.040000000000000036,-2,0,0
0.040000000000000036,-2,0,0.019803902718556983
0.040000000000000036,2,0,-0.019803902718556983
0.040000000000000036,2,0,0
0.040000000000000036,2,0,2.019803902718557
0.040000000000000036,0,0,-0.20000000000000007
0.040000000000000036,0,0,0
0.040000000000000036,0,0,0.20000000000000007
0.04999999999999982,-2,-0.1,-2.048247218721698
0.04999999999999982,2,-0.1,-0.22360679774997894
0.04999999999999982,2,-0.1,0.22360679774997905
0.04999999999999982,2,-0.1,2.
0.04999999999999982,0,-0.1,-0.4999999999999999
0.04999999999999982,-2,0.1,-2.
0.04999999999999982,-2,0.1,-0.22360679774997905
0.04999999999999982,-2,0.1,0.22360679774997894
0.04999999999999982,2,0.1,2.048247218721698
0.04999999999999982,0,0.1,0.4999999999999999
0.04999999999999982,-2,0,-2.0246950765959597
0.04999999999999982,-2,0,0
0.04999999999999982,-2,0,0.02469507659595975
0.04999999999999982,2,0,-0.02469507659595975
0.04999999999999982,2,0,0
0.04999999999999982,2,0,2.0246950765959597
0.04999999999999982,0,0,-0.22360679774997858
0.04999999999999982,0,0,0
0.04999999999999982,0,0,0.22360679774997858
0.06000000000000005,-2,-0.1,-2.0529531413258675
0.06000000000000005,2,-0.1,-0.22586439887400428
0.06000000000000005,2,-0.1,0.22081418251493634
0.06000000000000005,2,-0.1,2.0050502163590678
0.06000000000000005,0,-0.1,-0.5071351748730479
0.06000000000000005,-2,0.1,-2.0050502163590678
0.06000000000000005,-2,0.1,-0.22081418251493634
0.06000000000000005,-2,0.1,0.22586439887400428
0.06000000000000005,2,0.1,2.0529531413258675
0.06000000000000005,0,0.1,0.5071351748730479
0.06000000000000005,-2,0,-2.0295630140987
0.06000000000000005,-2,0,0
0.06000000000000005,-2,0,0.029563014098700057
0.06000000000000005,2,0,-0.029563014098700057
0.06000000000000005,2,0,0
0.06000000000000005,2,0,2.0295630140987
0.06000000000000005,0,0,-0.24494897427831794
0.06000000000000005,0,0,0
0.06000000000000005,0,0,0.24494897427831794
0.06999999999999984,-2,-0.1,-2.0576385958487484
0.06999999999999984,2,-0.1,-0.22813988195778614
0.06999999999999984,2,-0.1,0.21806532953014096
0.06999999999999984,2,-0.1,2.0100745524276453
0.06999999999999984,0,-0.1,-0.5142534735036268
0.06999999999999984,-2,0.1,-2.0100745524276453
0.06999999999999984,-2,0.1,-0.21806532953014096
0.06999999999999984,-2,0.1,0.22813988195778614
0.06999999999999984,2,0.1,2.0576385958487484
0.06999999999999984,0,0.1,0.5142534735036268
0.06999999999999984,-2,0,-2.03440804327886
0.06999999999999984,-2,0,0
0.06999999999999984,-2,0,0.03440804327885997
0.06999999999999984,2,0,-0.03440804327885997
0.06999999999999984,2,0,0
0.06999999999999984,2,0,2.03440804327886
0.06999999999999984,0,0,-0.26457513110645875
0.06999999999999984,0,0,0
0.06999999999999984,0,0,0.26457513110645875
0.08000000000000007,-2,-0.1,-2.0623038454632923
0.08000000000000007,2,-0.1,-0.23043305841322648
0.08000000000000007,2,-0.1,0.21535965404283564
0.08000000000000007,2,-0.1,2.015073404370391
0.08000000000000007,0,-0.1,-0.5213527663575394
0.08000000000000007,-2,0.1,-2.015073404370391
0.08000000000000007,-2,0.1,-0.21535965404283564
0.08000000000000007,-2,0.1,0.23043305841322648
0.08000000000000007,2,0.1,2.0623038454632923
0.08000000000000007,0,0.1,0.5213527663575394
0.08000000000000007,-2,0,-2.0392304845413265
0.08000000000000007,-2,0,0
0.08000000000000007,-2,0,0.03923048454132641
0.08000000000000007,2,0,-0.03923048454132641
0.08000000000000007,2,0,0
0.08000000000000007,2,0,2.0392304845413265
0.08000000000000007,0,0,-0.2828427124746191
0.08000000000000007,0,0,0
0.08000000000000007,0,0,0.2828427124746191
0.08999999999999986,-2,-0.1,-2.066949147765093
0.08999999999999986,2,-0.1,-0.2327437330174375
0.08999999999999986,2,-0.1,0.2126965746929066
0.08999999999999986,2,-0.1,2.0200471583245307
0.08999999999999986,0,-0.1,-0.5284311015924454
0.08999999999999986,-2,0.1,-2.0200471583245307
0.08999999999999986,-2,0.1,-0.2126965746929066
0.08999999999999986,-2,0.1,0.2327437330174375
0.08999999999999986,2,0.1,2.066949147765093
0.08999999999999986,0,0.1,0.5284311015924454
0.08999999999999986,-2,0,-2.044030650891055
0.08999999999999986,-2,0,0
0.08999999999999986,-2,0,0.04403065089105495
0.08999999999999986,2,0,-0.04403065089105495
0.08999999999999986,2,0,0
0.08999999999999986,2,0,2.044030650891055
0.08999999999999986,0,0,-0.29999999999999977
0.08999999999999986,0,0,0
0.08999999999999986,0,0,0.29999999999999977
0.10000000000000009,-2,-0.1,-2.0715747549362526
0.10000000000000009,2,-0.1,-0.2350717041707371
0.10000000000000009,2,-0.1,0.21007551341873454
0.10000000000000009,2,-0.1,2.0249961907520024
0.10000000000000009,0,-0.1,-0.5354866968099512
0.10000000000000009,-2,0.1,-2.0249961907520024
0.10000000000000009,-2,0.1,-0.21007551341873454
0.10000000000000009,-2,0.1,0.2350717041707371
0.10000000000000009,2,0.1,2.0715747549362526
0.10000000000000009,0,0.1,0.5354866968099512
0.10000000000000009,-2,0,-2.0488088481701516
0.10000000000000009,-2,0,0
0.10000000000000009,-2,0,0.04880884817015159
0.10000000000000009,2,0,-0.04880884817015159
0.10000000000000009,2,0,0
0.10000000000000009,2,0,2.0488088481701516
0.10000000000000009,0,0,-0.3162277660168381
0.10000000000000009,0,0,0
0.10000000000000009,0,0,0.3162277660168381
0.10999999999999988,-2,-0.1,-2.0761809139031127
0.10999999999999988,2,-0.1,-0.23741676416319246
0.10999999999999988,2,-0.1,0.2074958953873473
0.10999999999999988,2,-0.1,2.029920868775845
0.10999999999999988,0,-0.1,-0.5425179305415296
0.10999999999999988,-2,0.1,-2.029920868775845
0.10999999999999988,-2,0.1,-0.2074958953873473
0.10999999999999988,-2,0.1,0.23741676416319246
0.10999999999999988,2,0.1,2.0761809139031127
0.10999999999999988,0,0.1,0.5425179305415296
